EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
100,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0,1,16,16,500,229.474,0.8778298240634443,0.435417467861042,0.45240127210316455
101,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,50,69.976,-0.7331367601476968,0.0017200359946610132,0.08781479350953242
102,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,100,136.198,-1.07834328823033,0.02042183596903063,0.27802031421072365
103,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,150,182.708,-0.7057347623597747,0.10862050591242879,0.2757488857743812
104,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,200,207.74,-0.027511668574711868,0.19307247011915207,0.10133962247131761
105,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,250,198.186,0.2969017072332958,0.18363933230945959,0.028403633177930526
106,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,300,191.57,0.4673584303088457,0.13633720095009885,0.012353119095611669
107,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,350,187.562,0.5215535824462443,0.09615381178618643,0.012062981739024125
108,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,400,176.428,0.5300310131745251,0.08709957094891803,0.010332470546486418
109,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,450,171.354,0.5110401854525689,0.07923150734119869,0.006290154627933065
110,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,0,0,500,175.048,0.48021627323101823,0.10021184935621949,0.0024977388443997287
111,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,50,26.016,-0.538720522662095,0.2630705173580724,0.5135000000000022
112,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,100,86.37,-0.9400479876849654,0.20282727234293205,0.15469720584641872
113,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,150,143.384,-0.8315972198165885,0.1279396790177664,0.08680982278968795
114,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,200,184.856,-0.32634025786860255,0.15224831951897508,0.08570139354943306
115,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,250,202.782,0.1601436721859556,0.18564472662851436,0.07874549190523707
116,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,300,200.102,0.3790773612730727,0.1735386734942967,0.09153162255139992
117,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,350,205.588,0.43709994555729964,0.1601767452971796,0.06841245413298985
118,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,400,202.268,0.4190109649572208,0.17466145365673535,0.047081113419589295
119,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,450,193.826,0.3193646092073822,0.25505185963964644,0.029511361222399453
120,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.02,16,16,500,197.238,0.3950687254056594,0.2899133470482197,0.010668840044647914
121,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,50,61.672,-0.7285650033925555,0.005382064139544836,0.6937545358521053
122,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,100,137.738,-1.0368175742693977,0.024057833029721573,0.6836722537232502
123,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,150,187.732,-0.6851518172517045,0.1422071914777716,0.4042113754352198
124,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,200,214.95,-0.025264478655276985,0.22956448596808013,0.13473573775536635
125,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,250,222.35,0.29836405773771474,0.20996030827200285,0.05559406715904332
126,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,300,211.674,0.4441679531499029,0.17205073294276899,0.043276279539792184
127,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,350,215.13,0.5037839853766701,0.1384743743494229,0.04002980552996009
128,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,400,208.758,0.5138023378969053,0.12502738819510512,0.04070023399630877
129,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,450,211.186,0.5062023863604963,0.11812946385185473,0.033222880675783724
130,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,0,0,500,203.334,0.4924397860984999,0.13700215611898178,0.03475763402071441
131,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,50,19.176,-0.5571771859667516,0.26246632970304534,0.5134537454410546
132,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,100,74.476,-0.953116042958859,0.2019458444678549,0.15075263625136906
133,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,150,129.902,-0.9871330690893685,0.08704411153996369,0.2640439301382784
134,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,200,175.894,-0.4248366341552502,0.16459557280783205,0.24222822386701962
135,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,250,193.462,0.04936244050140123,0.20169121243462726,0.15031745665138224
136,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,300,206.412,0.35458213370793185,0.19746574899173136,0.12790450420538096
137,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,350,200.62,0.43580443130443614,0.18654653040084537,0.10318623284555739
138,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,400,197.584,0.4242349207783126,0.19693755137663654,0.0970333915059289
139,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,450,198.466,0.3870440600444325,0.2550961726032735,0.10183237116914892
140,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.25,16,16,500,206.002,0.416676720657151,0.2958377992390852,0.1095479638686473
141,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,50,61.558,-0.753956294615382,0.007513101307635179,0.762609492340639
142,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,100,129.318,-1.105064603260966,0.022824574379529613,0.7732438974317811
143,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,150,196.312,-0.6848579035098545,0.1534007063461245,0.47384306982956875
144,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,200,222.752,-0.05354024448757698,0.2512562668446068,0.21718578911862257
145,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,250,228.958,0.21462693941132152,0.25897191904376327,0.15402491843243885
146,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,300,227.452,0.4357670897949351,0.2393985898762128,0.14672567386923333
147,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,350,225.148,0.5146703614017408,0.2112287871191625,0.1584175390769587
148,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,400,222.09,0.5232035247953774,0.1984876985209643,0.15905671379588462
149,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,450,220.834,0.5093197535770926,0.19897721819519304,0.16484240204530806
150,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,0,0,500,220.902,0.48051651599998374,0.219202696694194,0.17509937213245017
151,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,50,10.198,-0.5267752283380716,0.2549361266731754,0.4946656772272364
152,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,100,58.188,-1.0594564505264856,0.08298637506345004,0.3741625294856459
153,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,150,113.6,-1.1537049729987727,0.05757457209339687,0.6055180494580875
154,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,200,164.772,-0.5423268060140815,0.162204325721335,0.40466659480463735
155,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,250,188.552,0.004583142616658251,0.2339267422055114,0.27285624690251914
156,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,300,194.036,0.3512733054766087,0.24329170603327901,0.25112283372581795
157,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,350,192.764,0.470281745770291,0.22180671591736068,0.24653410759877617
158,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,400,201.55,0.4590665484460983,0.22950822676164745,0.24291749466956933
159,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,450,199.014,0.40891557720933924,0.27289048409727307,0.22942170697689104
160,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.5,16,16,500,193.902,0.44015442723149595,0.3047346986656949,0.2512637210461895
161,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.75,0,0,50,48.05,-0.7662295817320062,0.009015930921141923,0.800260530673747
162,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.75,0,0,100,117.228,-1.1223096451831351,0.02777968277440165,0.8031664405457234
163,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.75,0,0,150,171.404,-0.8380113362071062,0.13403404813121517,0.5879029990463136
164,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.005,0.75,0,0,200,206.798,-0.20100460085255256,0.26199458310990553,0.34568621417491446
